date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:25:51	820/820	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/arrow_right.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/arrow_right.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:25:51	846/846	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/small_left_boxed.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/small_left_boxed.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:25:51	807/807	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/small_right_boxed.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/small_right_boxed.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:25:59	43543/43543	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/arrowleft.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/arrowleft.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:25:59	43719/43719	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/arrowright.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/arrowright.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:25:59	348/348	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/arrow_left2.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/arrow_left2.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:26:00	343/343	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/arrow_right2.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/arrow_right2.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:26:00	125/125	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/timer.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/timer.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:26:00	184/184	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/coloredbg.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/coloredbg.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:26:01	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/loader.gif	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/assets/loader.gif	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:26:03	12136/12136	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/font/revicons.eot?5510888	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/font/revicons90c6.eot	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:26:03	7536/7536	---MCZ	200	added ('OK')	application/font-woff	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/font/revicons.woff?5510888	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/font/revicons90c6.woff	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:26:04	13532/13532	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/font/revicons.svg?5510888	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/font/revicons90c6.svg	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:26:05	11968/11968	---M-Z	200	added ('OK')	application/x-font-ttf	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/font/revicons.ttf?5510888	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/font/revicons90c6.ttf	(from http://themes.iamabdus.com/bigbag/1.1/plugins/rs-plugin/css/settings.css)
16:26:07	17864/17864	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/owl-carousel/images/left-arrow.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/owl-carousel/images/left-arrow.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/owl-carousel/owl.carousel.css)
16:26:07	277138/277138	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/selectbox/images/drop-down-arrow.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/selectbox/images/drop-down-arrow.jpg	(from http://themes.iamabdus.com/bigbag/1.1/plugins/selectbox/select_option1.css)
16:26:07	17867/17867	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/owl-carousel/images/right-arrow.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/owl-carousel/images/right-arrow.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/owl-carousel/owl.carousel.css)
16:26:09	9106/9106	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/patterns/002.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/patterns/002.png	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:26:10	17147/17147	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/patterns/001.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/patterns/001.png	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:26:11	2670/2670	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/patterns/006.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/patterns/006.png	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:26:12	2138/2138	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/patterns/007.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/patterns/007.png	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:26:15	15079/15079	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/patterns/005.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/patterns/005.png	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:26:20	81227/81227	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/patterns/003.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/patterns/003.png	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:26:22	39801/39801	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/product-img4.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/product-img4.jpg	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:26:23	17395/17395	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/product-img5.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/product-img5.jpg	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:26:24	89278/89278	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/patterns/004.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/patterns/004.png	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:26:28	34408/34408	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/products/page-header-image.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/products/page-header-image.jpg	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:27:01	225942/225942	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/comming-soon/comming-soon-bg.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/comming-soon/comming-soon-bg.jpg	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:27:03	247069/247069	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/about-us/store-bg.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/about-us/store-bg.jpg	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:27:05	18082/18082	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/arrows/down-arrow-white.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/arrows/down-arrow-white.png	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:27:06	2708/2708	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/options/pattern1.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/options/pattern1.png	(from http://themes.iamabdus.com/bigbag/1.1/options/optionswitch.css)
16:27:06	18101/18101	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/arrows/down-arrow-gray.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/arrows/down-arrow-gray.png	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:27:06	1162/1162	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/options/pattern2.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/options/pattern2.png	(from http://themes.iamabdus.com/bigbag/1.1/options/optionswitch.css)
16:27:07	3206/3206	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/options/pattern3.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/options/pattern3.png	(from http://themes.iamabdus.com/bigbag/1.1/options/optionswitch.css)
16:27:08	4169/4169	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/options/pattern4.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/options/pattern4.png	(from http://themes.iamabdus.com/bigbag/1.1/options/optionswitch.css)
16:27:08	2329/2329	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/options/pattern5.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/options/pattern5.png	(from http://themes.iamabdus.com/bigbag/1.1/options/optionswitch.css)
16:27:09	1317/1317	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/options/pattern6.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/options/pattern6.png	(from http://themes.iamabdus.com/bigbag/1.1/options/optionswitch.css)
16:27:09	1319/1319	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/options/pattern7.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/options/pattern7.png	(from http://themes.iamabdus.com/bigbag/1.1/options/optionswitch.css)
16:27:10	3461/3461	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/slider-bg.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/slider-bg.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:27:11	277138/277138	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/arrows/drop-down-arrow.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/arrows/drop-down-arrow.jpg	(from http://themes.iamabdus.com/bigbag/1.1/css/style.css)
16:27:35	155105/155105	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/shoe2.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/shoe2.png	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:27:45	54626/54626	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/featured-collection-01.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/featured-collection-01.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:27:48	945214/945214	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/plugins/selectbox/images/arrow-down-1.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/plugins/selectbox/images/arrow-down-1.png	(from http://themes.iamabdus.com/bigbag/1.1/plugins/selectbox/select_option1.css)
16:27:54	59603/59603	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/featured-collection-02.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/featured-collection-02.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:27:58	49672/49672	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/featured-collection-03.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/featured-collection-03.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:06	67431/67431	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-01.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-01.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:08	360181/360181	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/shoe3.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/shoe3.png	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:08	61618/61618	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-02.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-02.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:08	370474/370474	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/shoe1.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/shoe1.png	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:15	68063/68063	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-03.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-03.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:16	45593/45593	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-05.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-05.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:17	58532/58532	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-04.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-04.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:19	58246/58246	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-06.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-06.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:19	14765/14765	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/articles/articles-01.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/articles/articles-01.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:22	15331/15331	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/articles/articles-02.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/articles/articles-02.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:22	38042/38042	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-09.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-09.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:23	24316/24316	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/articles/articles-03.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/articles/articles-03.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:24	10745/10745	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/articles/articles-04.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/articles/articles-04.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:27	31602/31602	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/caption1.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/caption1.png	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:28	81147/81147	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-07.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-product/product-07.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v1.html)
16:28:30	37655/37655	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/caption2.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/caption2.png	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:30	39466/39466	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/caption3.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/caption3.png	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:32	32025/32025	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/caption4.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/banner-slider/caption4.png	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:36	34938/34938	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/product-img2.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/product-img2.png	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:36	32002/32002	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/home-gallery/ins-img1.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/home-gallery/ins-img1.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:36	51032/51032	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/product-img1.png	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/featured-collection/product-img1.png	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:39	38551/38551	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/home-gallery/ins-img2.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/home-gallery/ins-img2.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:40	22171/22171	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/home-gallery/ins-img4.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/home-gallery/ins-img4.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:40	23567/23567	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/home-gallery/ins-img5.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/home-gallery/ins-img5.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:40	34204/34204	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/home-gallery/ins-img3.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/home-gallery/ins-img3.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v2.html)
16:28:42	12400/12400	---M--	200	added ('OK')	image/jpeg	date:Tue,%2017%20Jan%202017%2007:12:14%20GMT	http://themes.iamabdus.com/bigbag/1.1/img/home/category/category-img1.jpg	C:/My%20Web%20Sites/bigbag/bigbag/themes.iamabdus.com/bigbag/1.1/img/home/category/category-img1.jpg	(from http://themes.iamabdus.com/bigbag/1.1/index-v4.html)
